id;dt_ocorrencia;uf;regiao;classificacao_da_ocorrencia
39086;03/05/2023;DF;Centro-Oeste;Incidente
39166;20/08/2023;MG;Sudeste;Incidente
30905;08/06/2021;MT;Centro-Oeste;Acidente
31585;21/03/2022;SP;Sudeste;Acidente
31586;23/03/2022;MA;Nordeste;Acidente
31588;22/03/2022;SP;Sudeste;Ocorrência Anormal
31589;19/03/2022;SP;Sudeste;Incidente
31590;16/03/2022;SP;Sudeste;Incidente
31689;31/03/2022;SP;Sudeste;Incidente
32946;17/07/2022;DF;Centro-Oeste;Incidente
33366;26/07/2022;RJ;Sudeste;Incidente Grave
33486;10/08/2022;RJ;Sudeste;Incidente
36248;28/01/2023;TO;Norte;Incidente Grave
27723;22/03/2021;AM;Norte;Ocorrência de Solo
31007;14/01/2022;RS;Sul;Incidente Grave
36248;28/01/2023;TO;Norte;Incidente Grave
38888;22/09/2023;SP;Sudeste;Incidente
38986;10/04/2023;SP;Sudeste;Incidente
39186;16/08/2023;CE;Nordeste;Incidente
39206;10/09/2023;PR;Sul;Incidente
40315;27/10/2023;PR;Sul;Incidente
27724;26/03/2021;SP;Sudeste;Ocorrência de Solo
30569;03/12/2021;MG;Sudeste;Acidente
30823;28/12/2021;MS;Centro-Oeste;Acidente
30823;28/12/2021;MS;Centro-Oeste;Acidente
30823;28/12/2021;MS;Centro-Oeste;Acidente
31207;09/05/2017;SP;Sudeste;Ocorrência Anormal
31927;29/04/2022;ES;Sudeste;Incidente
31990;09/05/2022;AM;Norte;Ocorrência de Solo
33747;24/08/2022;SP;Sudeste;Incidente
34066;11/09/2022;SP;Sudeste;Acidente
38586;25/08/2023;MT;Centro-Oeste;Incidente Grave
38586;25/08/2023;MT;Centro-Oeste;Incidente Grave
38166;12/07/2023;PR;Sul;Incidente
38586;25/08/2023;MT;Centro-Oeste;Incidente Grave
39168;11/08/2023;RS;Sul;Incidente
39170;29/09/2023;SP;Sudeste;Incidente
39193;04/10/2023;SP;Sudeste;Incidente
39194;22/08/2023;MS;Centro-Oeste;Incidente
39209;06/08/2023;MS;Centro-Oeste;Incidente
39212;15/08/2023;MG;Sudeste;Incidente
39215;27/08/2023;GO;Centro-Oeste;Incidente
39366;07/09/2023;SE;Nordeste;Incidente
39430;15/10/2023;MG;Sudeste;Incidente
39467;13/08/2023;MG;Sudeste;Incidente
39507;01/09/2023;Exterior;;Incidente
39789;17/10/2023;SC;Sul;Incidente
39790;14/10/2023;SC;Sul;Incidente
39966;29/10/2023;SC;Sul;Incidente
40028;15/10/2023;RJ;Sudeste;Incidente
40028;15/10/2023;RJ;Sudeste;Incidente
40093;07/11/2023;PR;Sul;Incidente Grave
40093;07/11/2023;PR;Sul;Incidente Grave
40094;12/07/2023;SC;Sul;Incidente
40096;08/11/2023;PB;Nordeste;Incidente
40097;07/11/2023;MT;Centro-Oeste;Incidente
40209;07/09/2023;RJ;Sudeste;Incidente
40228;15/11/2023;SP;Sudeste;Incidente
40306;13/11/2023;AM;Norte;Incidente
40307;13/11/2023;PR;Sul;Incidente
40446;19/11/2023;RJ;Sudeste;Incidente
30344;05/11/2021;MS;Centro-Oeste;Incidente
30483;30/11/2021;MS;Centro-Oeste;Incidente Grave
30566;01/12/2021;MS;Centro-Oeste;Incidente Grave
30566;01/12/2021;MS;Centro-Oeste;Incidente Grave
30567;02/12/2021;RS;Sul;Incidente
30865;24/12/2021;PR;Sul;Incidente
30866;31/12/2021;RS;Sul;Incidente
30868;31/12/2021;PR;Sul;Incidente
30869;26/12/2021;SP;Sudeste;Ocorrência Anormal
34046;10/09/2022;PA;Norte;Incidente
37947;11/07/2023;CE;Nordeste;Incidente Grave
38213;09/06/2023;SP;Sudeste;Incidente
38214;31/07/2023;SP;Sudeste;Incidente
38216;02/08/2023;SC;Sul;Ocorrência Anormal
38266;31/07/2023;BA;Nordeste;Incidente
39711;28/09/2023;MG;Sudeste;Incidente
40029;24/10/2023;MT;Centro-Oeste;Incidente
36546;07/03/2023;SP;Sudeste;Incidente
37466;28/05/2023;TO;Norte;Incidente Grave
39426;13/09/2023;PI;Nordeste;Incidente
37466;28/05/2023;TO;Norte;Incidente Grave
41286;04/12/2023;SP;Sudeste;Ocorrência de Solo
41287;28/11/2023;MG;Sudeste;Incidente
41288;13/11/2023;MG;Sudeste;Incidente
41304;21/11/2023;DF;Centro-Oeste;Incidente
41305;06/12/2023;RJ;Sudeste;Incidente
41511;26/12/2023;RS;Sul;Incidente
41516;30/12/2023;RJ;Sudeste;Incidente
41573;29/12/2023;DF;Centro-Oeste;Incidente
41574;26/12/2023;DF;Centro-Oeste;Incidente
27463;13/03/2021;SP;Sudeste;Incidente Grave
41167;06/12/2023;AC;Norte;Incidente
39187;20/08/2023;RS;Sul;Incidente
39427;08/09/2023;RO;Norte;Incidente
39428;12/10/2023;SP;Sudeste;Incidente
40648;28/11/2023;SP;Sudeste;Incidente
40649;22/11/2023;AC;Norte;Acidente
40649;22/11/2023;AC;Norte;Acidente
40649;22/11/2023;AC;Norte;Acidente
40726;28/07/2023;BA;Nordeste;Incidente
40769;27/09/2023;RS;Sul;Incidente
40770;02/12/2023;PA;Norte;Incidente
40771;27/11/2023;AM;Norte;Incidente
40772;24/11/2023;RO;Norte;Incidente
40869;05/12/2023;ES;Sudeste;Incidente
40870;08/12/2023;MS;Centro-Oeste;Incidente
40878;21/05/2023;SP;Sudeste;Incidente
40879;09/05/2023;PR;Sul;Incidente
40881;01/06/2023;AL;Nordeste;Incidente
40883;26/06/2023;RJ;Sudeste;Incidente
40933;07/08/2023;SP;Sudeste;Incidente
40987;18/08/2023;MS;Centro-Oeste;Incidente
40991;07/12/2023;SP;Sudeste;Incidente
40994;13/10/2023;RJ;Sudeste;Incidente
40995;18/10/2023;RJ;Sudeste;Incidente
41059;27/11/2023;RJ;Sudeste;Incidente
41086;29/10/2023;SP;Sudeste;Incidente
41091;04/11/2023;RS;Sul;Incidente
41093;07/11/2023;PA;Norte;Incidente
41094;02/11/2023;DF;Centro-Oeste;Incidente
41104;12/12/2023;RJ;Sudeste;Incidente
41246;08/12/2023;SP;Sudeste;Incidente
41296;19/12/2023;RS;Sul;Incidente
41394;23/11/2023;DF;Centro-Oeste;Incidente
41454;20/12/2023;SP;Sudeste;Incidente
30343;30/10/2021;SP;Sudeste;Incidente
30429;20/11/2021;MT;Centro-Oeste;Ocorrência Anormal
30703;11/12/2021;MS;Centro-Oeste;Acidente
31768;07/04/2022;SP;Sudeste;Incidente
33006;19/07/2022;PR;Sul;Acidente
33006;19/07/2022;PR;Sul;Acidente
38330;09/08/2023;SP;Sudeste;Ocorrência de Solo
38507;23/08/2023;MG;Sudeste;Incidente
39210;26/08/2023;PE;Nordeste;Incidente
39708;29/07/2023;CE;Nordeste;Incidente
39906;28/10/2023;SP;Sudeste;Incidente
39907;31/10/2023;SP;Sudeste;Incidente
40486;22/11/2023;ES;Sudeste;Incidente
38426;24/08/2023;MG;Sudeste;Incidente
38448;24/08/2023;RJ;Sudeste;Incidente
40206;03/09/2023;CE;Nordeste;Incidente
41046;02/11/2023;PE;Nordeste;Incidente
41047;02/11/2023;MG;Sudeste;Incidente
41510;25/10/2023;SP;Sudeste;Incidente
30263;12/11/2021;AM;Norte;Incidente
30543;14/11/2021;RN;Nordeste;Incidente
30574;12/12/2021;MT;Centro-Oeste;Incidente Grave
30743;18/12/2021;;;Incidente
31687;25/03/2022;SP;Sudeste;Incidente
31687;25/03/2022;SP;Sudeste;Incidente
31688;28/03/2022;SP;Sudeste;Incidente
31688;28/03/2022;SP;Sudeste;Incidente
34546;15/10/2022;MG;Sudeste;Acidente
34546;15/10/2022;MG;Sudeste;Acidente
34606;03/04/2020;MG;Sudeste;Incidente Grave
37126;19/04/2023;MG;Sudeste;Acidente
37126;19/04/2023;MG;Sudeste;Acidente
37131;12/04/2023;SP;Sudeste;Incidente
37133;05/11/2018;Exterior;;Incidente
37526;09/06/2023;RR;Norte;Incidente
38207;27/07/2023;GO;Centro-Oeste;Incidente
38207;27/07/2023;GO;Centro-Oeste;Incidente
38209;27/07/2023;MA;Nordeste;Acidente
38209;27/07/2023;MA;Nordeste;Acidente
38709;01/09/2023;AM;Norte;Incidente
38830;13/09/2023;SC;Sul;Incidente
38927;14/09/2023;DF;Centro-Oeste;Incidente
41569;01/11/2023;BA;Nordeste;Incidente
41569;01/11/2023;BA;Nordeste;Incidente
41569;01/11/2023;BA;Nordeste;Incidente
41650;24/11/2023;PR;Sul;Incidente
41652;26/11/2023;RS;Sul;Incidente
41653;25/01/2023;SP;Sudeste;Incidente
30707;24/11/2021;MG;Sudeste;Acidente
30783;18/12/2021;TO;Norte;Incidente Grave
30783;18/12/2021;TO;Norte;Incidente Grave
30784;16/12/2021;MS;Centro-Oeste;Ocorrência de Solo
30784;16/12/2021;MS;Centro-Oeste;Ocorrência de Solo
31208;08/02/2022;PA;Norte;Acidente
32486;16/06/2022;MT;Centro-Oeste;Incidente Grave
32486;16/06/2022;MT;Centro-Oeste;Incidente Grave
32487;17/06/2022;SP;Sudeste;Acidente
32487;17/06/2022;SP;Sudeste;Acidente
33406;04/08/2022;PE;Nordeste;Incidente
33826;27/08/2022;PR;Sul;Acidente
35028;14/11/2022;GO;Centro-Oeste;Incidente
35126;20/11/2022;RJ;Sudeste;Incidente
35306;12/03/1996;RS;Sul;Acidente
36288;04/02/2023;PR;Sul;Incidente
37747;15/06/2023;MG;Sudeste;Incidente Grave
38686;14/08/2023;SP;Sudeste;Ocorrência de Solo
38866;13/09/2023;SP;Sudeste;Incidente
39208;26/08/2023;SP;Sudeste;Incidente
41297;15/12/2023;SC;Sul;Incidente
38148;17/07/2023;SP;Sudeste;Incidente
38377;09/08/2023;SP;Sudeste;Incidente
38380;16/08/2023;SP;Sudeste;Incidente
38382;16/08/2023;AP;Norte;Acidente
40287;18/08/2023;AL;Nordeste;Incidente
41057;26/10/2023;MG;Sudeste;Incidente
41456;23/12/2023;CE;Nordeste;Incidente
41506;18/12/2023;SP;Sudeste;Incidente
41507;26/11/2023;SP;Sudeste;Incidente
41508;19/12/2023;PA;Norte;Incidente
27703;31/03/2021;MT;Centro-Oeste;Acidente
31113;21/01/2022;SP;Sudeste;Incidente
33646;14/08/2022;SP;Sudeste;Incidente
29584;22/08/2021;PA;Norte;Ocorrência Anormal
31106;10/01/2022;AM;Norte;Incidente
31110;19/01/2022;MG;Sudeste;Incidente Grave
31110;19/01/2022;MG;Sudeste;Incidente Grave
31113;21/01/2022;SP;Sudeste;Incidente
33746;26/08/2022;GO;Centro-Oeste;Ocorrência de Solo
34088;06/09/2022;BA;Nordeste;Acidente
35166;29/11/2022;MG;Sudeste;Incidente
35186;08/12/2022;MT;Centro-Oeste;Incidente
35446;09/12/2022;SP;Sudeste;Incidente
35586;19/12/2022;GO;Centro-Oeste;Acidente
35586;19/12/2022;GO;Centro-Oeste;Acidente
35587;22/12/2022;SP;Sudeste;Incidente
36290;30/01/2023;SP;Sudeste;Incidente
38887;25/09/2023;PR;Sul;Incidente
38887;25/09/2023;PR;Sul;Incidente
38993;17/04/2023;RJ;Sudeste;Incidente
40708;27/11/2023;SP;Sudeste;Ocorrência Anormal
41230;19/11/2023;SP;Sudeste;Incidente
41655;26/11/2023;CE;Nordeste;Incidente
40466;20/11/2023;MG;Sudeste;Incidente
27423;04/03/2021;RJ;Sudeste;Ocorrência Anormal
27423;04/03/2021;RJ;Sudeste;Ocorrência Anormal
39047;28/04/2023;BA;Nordeste;Incidente
40366;14/11/2023;SC;Sul;Incidente
27443;14/03/2021;MS;Centro-Oeste;Incidente
27444;09/03/2021;GO;Centro-Oeste;Acidente
27445;09/03/2021;MT;Centro-Oeste;Incidente Grave
27446;11/03/2021;MT;Centro-Oeste;Acidente
27446;11/03/2021;MT;Centro-Oeste;Acidente
27483;12/03/2021;SP;Sudeste;Incidente
27484;25/11/2020;RJ;Sudeste;Incidente
27504;13/03/2021;MG;Sudeste;Acidente
41509;22/12/2023;MT;Centro-Oeste;Incidente
38306;02/12/2022;BA;Nordeste;Incidente
27643;20/03/2021;SP;Sudeste;Ocorrência de Solo
28023;02/05/2021;MT;Centro-Oeste;Incidente Grave
28023;02/05/2021;MT;Centro-Oeste;Incidente Grave
40310;07/08/2023;SP;Sudeste;Incidente
27983;03/05/2021;SP;Sudeste;Acidente
28024;26/04/2021;SC;Sul;Incidente
27984;16/04/2021;RS;Sul;Incidente
28263;13/05/2021;SP;Sudeste;Acidente
31866;13/04/2022;MT;Centro-Oeste;Incidente
38366;09/08/2023;AM;Norte;Incidente
40875;09/05/2023;RS;Sul;Incidente
28025;03/05/2021;RJ;Sudeste;Incidente
28026;05/05/2021;SP;Sudeste;Incidente
29423;12/07/2021;SP;Sudeste;Acidente
29423;12/07/2021;SP;Sudeste;Acidente
28027;01/05/2021;AM;Norte;Incidente
28028;30/04/2021;MT;Centro-Oeste;Acidente
28503;17/06/2021;MG;Sudeste;Incidente Grave
29423;12/07/2021;SP;Sudeste;Acidente
28303;25/05/2021;SP;Sudeste;Incidente
28304;10/05/2021;RJ;Sudeste;Incidente
29423;12/07/2021;SP;Sudeste;Acidente
39651;03/10/2023;MG;Sudeste;Incidente
32646;24/06/2022;PE;Nordeste;Incidente
29563;09/09/2021;RJ;Sudeste;Incidente
30103;02/11/2021;PR;Sul;Incidente
30563;07/11/2021;RJ;Sudeste;Incidente
38867;17/09/2023;PR;Sul;Acidente
39506;25/09/2023;PE;Nordeste;Incidente
34628;25/11/2019;SP;Sudeste;Acidente
35528;15/12/2022;SP;Sudeste;Incidente
37746;09/06/2023;MG;Sudeste;Incidente
38106;14/07/2023;PR;Sul;Acidente
39346;01/10/2023;RJ;Sudeste;Incidente
39786;10/09/2023;PE;Nordeste;Incidente
40086;26/10/2023;MG;Sudeste;Incidente
40087;27/10/2023;SP;Sudeste;Incidente
40088;29/10/2023;SC;Sul;Incidente
40099;13/11/2023;SC;Sul;Incidente
40100;12/10/2023;SP;Sudeste;Incidente
41647;24/12/2023;SP;Sudeste;Incidente
38486;24/08/2023;MT;Centro-Oeste;Acidente
38486;24/08/2023;MT;Centro-Oeste;Acidente
39246;08/09/2023;PR;Sul;Incidente
39247;31/08/2023;DF;Centro-Oeste;Incidente
40880;08/12/2023;GO;Centro-Oeste;Incidente
41098;26/11/2023;RJ;Sudeste;Incidente
41513;21/12/2023;RS;Sul;Acidente
41514;26/10/2023;SP;Sudeste;Incidente
28143;07/05/2021;SP;Sudeste;Acidente
28143;07/05/2021;SP;Sudeste;Acidente
30565;02/12/2021;MG;Sudeste;Incidente Grave
31109;20/01/2022;SP;Sudeste;Incidente
31448;05/03/2022;MT;Centro-Oeste;Acidente
31448;05/03/2022;MT;Centro-Oeste;Acidente
31526;06/03/2022;SP;Sudeste;Incidente
31867;24/04/2022;PR;Sul;Incidente
31646;22/03/2022;RJ;Sudeste;Incidente
31854;17/04/2022;PA;Norte;Acidente
31854;17/04/2022;PA;Norte;Acidente
31868;08/04/2022;SP;Sudeste;Incidente
31906;24/04/2022;SP;Sudeste;Ocorrência Anormal
31906;24/04/2022;SP;Sudeste;Ocorrência Anormal
31988;04/05/2022;DF;Centro-Oeste;Ocorrência Anormal
31989;04/05/2022;DF;Centro-Oeste;Incidente
32206;17/05/2022;MG;Sudeste;Acidente
32207;19/05/2022;MG;Sudeste;Incidente
32246;26/05/2022;RJ;Sudeste;Incidente Grave
40095;09/11/2023;SC;Sul;Incidente
40098;07/11/2023;SP;Sudeste;Incidente
40207;05/09/2023;SC;Sul;Incidente
40938;10/06/2023;SP;Sudeste;Incidente
40939;12/08/2023;SC;Sul;Incidente
40941;07/08/2023;RS;Sul;Incidente
41131;26/11/2023;SP;Sudeste;Incidente
30572;07/12/2021;SP;Sudeste;Incidente
30744;20/12/2021;PA;Norte;Acidente
30966;25/07/2021;SP;Sudeste;Incidente
31026;22/06/2021;SP;Sudeste;Incidente
31926;30/04/2022;MS;Centro-Oeste;Incidente Grave
31926;30/04/2022;MS;Centro-Oeste;Incidente Grave
32666;30/06/2022;AM;Norte;Incidente
36388;16/02/2023;RS;Sul;Acidente
36386;18/02/2023;SP;Sudeste;Incidente
36386;18/02/2023;SP;Sudeste;Incidente
36386;18/02/2023;SP;Sudeste;Incidente
36386;18/02/2023;SP;Sudeste;Incidente
36387;14/02/2023;GO;Centro-Oeste;Acidente
36387;14/02/2023;GO;Centro-Oeste;Acidente
36389;17/02/2023;PA;Norte;Incidente
41299;12/12/2023;RJ;Sudeste;Incidente
38149;06/07/2023;SP;Sudeste;Incidente
39213;19/06/2023;PA;Norte;Incidente
40130;04/11/2023;GO;Centro-Oeste;Incidente
40210;07/10/2023;PE;Nordeste;Incidente
40212;06/10/2023;SC;Sul;Incidente
40213;17/10/2023;SP;Sudeste;Incidente
40706;12/05/2023;DF;Centro-Oeste;Incidente
40935;27/05/2023;PA;Norte;Incidente
40936;09/12/2023;BA;Nordeste;Incidente
29243;15/08/2021;SP;Sudeste;Incidente
29244;06/08/2021;MS;Centro-Oeste;Incidente Grave
29244;06/08/2021;MS;Centro-Oeste;Incidente Grave
29245;26/05/2021;MS;Centro-Oeste;Incidente
29245;26/05/2021;MS;Centro-Oeste;Incidente
29843;06/10/2021;RJ;Sudeste;Acidente
29744;22/09/2021;MG;Sudeste;Acidente
29745;24/09/2021;PR;Sul;Acidente
29745;24/09/2021;PR;Sul;Acidente
30043;25/10/2021;SP;Sudeste;Acidente
30043;25/10/2021;SP;Sudeste;Acidente
30363;05/11/2021;MG;Sudeste;Acidente
31220;09/02/2022;SP;Sudeste;Incidente
31855;23/04/2022;MG;Sudeste;Incidente
32307;25/05/2022;MG;Sudeste;Incidente
32308;01/06/2022;RJ;Sudeste;Incidente
32806;02/07/2022;AM;Norte;Incidente
32866;06/07/2022;MT;Centro-Oeste;Incidente Grave
38708;31/08/2023;MG;Sudeste;Incidente
38988;13/04/2023;SC;Sul;Incidente
28084;08/05/2021;GO;Centro-Oeste;Acidente
29008;14/07/2021;BA;Nordeste;Incidente
29008;14/07/2021;BA;Nordeste;Incidente
28203;15/05/2021;MT;Centro-Oeste;Acidente
28223;13/05/2021;MS;Centro-Oeste;Acidente
28223;13/05/2021;MS;Centro-Oeste;Acidente
29003;01/08/2021;AM;Norte;Acidente
28223;13/05/2021;MS;Centro-Oeste;Acidente
28224;11/05/2021;AM;Norte;Incidente
29004;31/07/2021;BA;Nordeste;Incidente Grave
29008;14/07/2021;BA;Nordeste;Incidente
29005;30/07/2021;PR;Sul;Incidente Grave
29006;29/07/2021;PR;Sul;Incidente
29007;28/07/2021;AP;Norte;Incidente
29008;14/07/2021;BA;Nordeste;Incidente
29143;01/08/2021;MT;Centro-Oeste;Acidente
41099;12/12/2023;RJ;Sudeste;Incidente
41102;16/11/2023;MT;Centro-Oeste;Incidente
41103;08/12/2023;RS;Sul;Incidente
41105;28/11/2023;SP;Sudeste;Incidente
27563;14/03/2021;RS;Sul;Acidente
30708;08/12/2021;PR;Sul;Incidente
29323;18/08/2021;MT;Centro-Oeste;Acidente
30125;07/11/2021;RN;Nordeste;Acidente
31991;01/05/2022;SP;Sudeste;Incidente
31991;01/05/2022;SP;Sudeste;Incidente
31992;06/05/2022;PE;Nordeste;Incidente
31993;07/05/2022;SP;Sudeste;Incidente
31993;07/05/2022;SP;Sudeste;Incidente
33226;27/07/2022;BA;Nordeste;Acidente
33226;27/07/2022;BA;Nordeste;Acidente
33307;29/07/2022;SP;Sudeste;Incidente
33866;28/08/2022;SP;Sudeste;Incidente
34089;03/10/2021;BA;Nordeste;Incidente Grave
39649;07/08/2023;SP;Sudeste;Incidente
39650;03/10/2023;TO;Norte;Incidente
34166;19/09/2022;PR;Sul;Incidente
34167;20/09/2022;PR;Sul;Incidente
38211;04/08/2023;TO;Norte;Incidente
38212;29/07/2023;SC;Sul;Incidente
39648;04/08/2023;RO;Norte;Incidente
39986;21/10/2023;SP;Sudeste;Incidente
39987;03/11/2023;SP;Sudeste;Incidente
40026;11/11/2023;MG;Sudeste;Incidente Grave
40027;27/09/2023;PE;Nordeste;Incidente
40313;24/10/2023;PE;Nordeste;Incidente
40406;18/11/2023;PR;Sul;Incidente
40406;18/11/2023;PR;Sul;Incidente
40406;18/11/2023;PR;Sul;Incidente
40406;18/11/2023;PR;Sul;Incidente
40406;18/11/2023;PR;Sul;Incidente
40406;18/11/2023;PR;Sul;Incidente
40426;04/08/2023;RJ;Sudeste;Incidente
40885;29/06/2023;BA;Nordeste;Incidente
40927;26/06/2023;RJ;Sudeste;Incidente
28863;10/07/2021;SP;Sudeste;Incidente
28864;08/07/2021;MS;Centro-Oeste;Incidente Grave
28903;19/07/2021;SP;Sudeste;Incidente
28928;23/07/2021;RJ;Sudeste;Incidente
28865;16/07/2021;SP;Sudeste;Incidente
28866;16/07/2021;PR;Sul;Incidente
28923;24/07/2021;SP;Sudeste;Acidente
40586;21/11/2023;RS;Sul;Acidente
28924;23/07/2021;SP;Sudeste;Incidente
28925;21/07/2021;SP;Sudeste;Incidente
28926;25/07/2021;SP;Sudeste;Incidente
28927;25/07/2021;SP;Sudeste;Incidente Grave
28929;23/07/2021;AM;Norte;Incidente
37288;16/05/2023;BA;Nordeste;Incidente Grave
38371;14/08/2023;SP;Sudeste;Ocorrência de Solo
38267;27/06/2023;BA;Nordeste;Incidente
39586;01/10/2023;SP;Sudeste;Incidente
38372;11/08/2023;SP;Sudeste;Incidente
40316;20/11/2023;PA;Norte;Incidente Grave
40316;20/11/2023;PA;Norte;Incidente Grave
41181;02/12/2023;SP;Sudeste;Incidente
41183;29/11/2023;BA;Nordeste;Incidente
41185;27/11/2023;PR;Sul;Incidente
28724;07/07/2021;AC;Norte;Incidente
28723;04/07/2021;MG;Sudeste;Acidente
28726;10/07/2021;BA;Nordeste;Incidente Grave
27604;20/03/2021;PR;Sul;Acidente
29145;08/08/2021;MT;Centro-Oeste;Acidente
28726;10/07/2021;BA;Nordeste;Incidente Grave
28727;08/07/2021;PE;Nordeste;Incidente
28728;09/07/2021;SP;Sudeste;Acidente
34269;30/09/2022;GO;Centro-Oeste;Incidente Grave
29043;05/08/2021;RS;Sul;Incidente Grave
31626;24/03/2022;MT;Centro-Oeste;Acidente
31746;01/04/2022;MG;Sudeste;Incidente
34267;01/10/2022;MS;Centro-Oeste;Incidente Grave
34267;01/10/2022;MS;Centro-Oeste;Incidente Grave
34266;21/09/2022;MG;Sudeste;Acidente
34266;21/09/2022;MG;Sudeste;Acidente
34269;30/09/2022;GO;Centro-Oeste;Incidente Grave
36526;04/02/2023;GO;Centro-Oeste;Ocorrência Anormal
36688;09/03/2023;MG;Sudeste;Ocorrência Anormal
27605;22/03/2021;RO;Norte;Incidente Grave
28583;28/06/2021;MG;Sudeste;Acidente
28930;22/07/2021;PE;Nordeste;Incidente
29144;11/08/2021;MG;Sudeste;Incidente
29145;08/08/2021;MT;Centro-Oeste;Acidente
29146;27/06/2021;BA;Nordeste;Ocorrência Anormal
29147;10/08/2021;GO;Centro-Oeste;Incidente
37970;03/07/2023;PR;Sul;Acidente
38972;13/04/2023;BA;Nordeste;Incidente
29148;10/08/2021;MT;Centro-Oeste;Incidente
29463;01/09/2021;MG;Sudeste;Incidente
29444;24/08/2021;PR;Sul;Incidente
29445;28/08/2021;ES;Sudeste;Incidente Grave
36711;03/03/2023;PA;Norte;Incidente
36891;13/08/2019;SC;Sul;Ocorrência Anormal
37066;14/04/2023;BA;Nordeste;Incidente Grave
37090;12/04/2023;RJ;Sudeste;Incidente Grave
37094;12/04/2023;SP;Sudeste;Incidente
37096;29/01/2018;Exterior;;Incidente
35326;11/01/1959;RJ;Sudeste;Acidente
37091;07/04/2023;PE;Nordeste;Incidente
37100;22/05/2018;Exterior;;Ocorrência de Solo
37315;12/05/2023;SP;Sudeste;Incidente
37768;07/06/2023;SP;Sudeste;Ocorrência de Solo
37789;17/06/2023;PA;Norte;Incidente
37968;10/07/2023;SP;Sudeste;Incidente
38975;17/04/2023;PR;Sul;Incidente
39157;14/08/2023;AM;Norte;Incidente
39158;16/08/2023;SP;Sudeste;Incidente
33266;27/07/2022;SP;Sudeste;Incidente
33266;27/07/2022;SP;Sudeste;Incidente
35287;04/12/2022;AM;Norte;Acidente
35287;04/12/2022;AM;Norte;Acidente
36710;17/03/2023;MT;Centro-Oeste;Incidente
37226;08/05/2023;RJ;Sudeste;Incidente
37969;01/07/2023;BA;Nordeste;Incidente
38409;26/05/2023;SP;Sudeste;Incidente
39027;09/04/2023;PR;Sul;Incidente
39526;12/09/2023;CE;Nordeste;Incidente
39890;09/10/2023;PR;Sul;Incidente Grave
40007;28/10/2023;GO;Centro-Oeste;Incidente
40109;22/10/2023;DF;Centro-Oeste;Incidente
40111;08/10/2023;RJ;Sudeste;Incidente
40269;06/10/2023;SP;Sudeste;Incidente
40946;15/08/2023;RJ;Sudeste;Incidente
34667;21/10/2022;MA;Nordeste;Ocorrência Anormal
35466;13/12/2022;PR;Sul;Incidente
36006;08/01/2023;SP;Sudeste;Incidente
36354;06/02/2023;SC;Sul;Incidente
36473;28/02/2023;GO;Centro-Oeste;Acidente
36609;04/03/2023;MG;Sudeste;Incidente
37155;28/04/2023;SP;Sudeste;Acidente
37155;28/04/2023;SP;Sudeste;Acidente
37155;28/04/2023;SP;Sudeste;Acidente
37241;06/05/2023;RR;Norte;Acidente
37266;05/05/2023;SC;Sul;Acidente
37319;11/05/2023;PA;Norte;Incidente
37321;18/05/2023;MT;Centro-Oeste;Acidente
37321;18/05/2023;MT;Centro-Oeste;Acidente
37506;03/06/2023;GO;Centro-Oeste;Acidente
37646;15/06/2023;RR;Norte;Incidente
37646;15/06/2023;RR;Norte;Incidente
37686;19/06/2023;MT;Centro-Oeste;Incidente
37687;19/06/2023;SP;Sudeste;Incidente
37767;11/06/2023;TO;Norte;Ocorrência Anormal
31328;16/02/2022;SP;Sudeste;Acidente
33447;05/08/2022;PA;Norte;Incidente
33448;07/08/2022;GO;Centro-Oeste;Acidente
33448;07/08/2022;GO;Centro-Oeste;Acidente
33509;13/08/2022;BA;Nordeste;Incidente Grave
33509;13/08/2022;BA;Nordeste;Incidente Grave
33510;12/08/2022;GO;Centro-Oeste;Incidente Grave
33510;12/08/2022;GO;Centro-Oeste;Incidente Grave
36611;07/03/2023;MT;Centro-Oeste;Incidente
37386;23/05/2023;BA;Nordeste;Acidente
36007;22/01/2023;BA;Nordeste;Incidente
37446;30/05/2023;SP;Sudeste;Acidente
39227;06/05/2023;RJ;Sudeste;Incidente
41309;30/11/2023;SP;Sudeste;Incidente
41310;09/12/2023;PR;Sul;Incidente
41329;05/12/2023;RS;Sul;Incidente
41331;29/11/2023;SP;Sudeste;Incidente
39159;20/08/2023;RS;Sul;Incidente
39228;04/10/2023;MS;Centro-Oeste;Acidente
39268;02/09/2023;RJ;Sudeste;Incidente
39286;04/10/2023;BA;Nordeste;Incidente
39287;01/09/2023;SP;Sudeste;Incidente
39326;06/09/2023;SP;Sudeste;Incidente
39327;06/09/2023;SP;Sudeste;Incidente
39328;01/10/2023;PE;Nordeste;Incidente
39330;15/09/2023;SP;Sudeste;Incidente
39332;28/09/2023;SP;Sudeste;Incidente
39333;03/10/2023;Exterior;;Incidente
39486;24/09/2023;RS;Sul;Incidente
39626;06/10/2023;MS;Centro-Oeste;Ocorrência Anormal
39627;12/10/2023;RJ;Sudeste;Incidente
39628;28/09/2023;RJ;Sudeste;Incidente
39672;19/10/2023;PR;Sul;Incidente
39729;16/09/2023;SP;Sudeste;Incidente
40010;08/11/2023;MS;Centro-Oeste;Incidente
31065;29/01/2022;RS;Sul;Acidente
31065;29/01/2022;RS;Sul;Acidente
31967;29/04/2022;PR;Sul;Ocorrência Anormal
33346;02/08/2022;MG;Sudeste;Incidente Grave
